Product Category,Sub Category,Unit Cost,Unit Price
Woman Shoes,Sandals,150,196
Clothing,Mid Calf Socks,18,13
Clothing,Quarter Socks,540,368
Man Shoes,Derby,814.33,930.33
Man Shoes,Derby,180,132.33
Woman Shoes,Boots,81.67,104.67
Man Shoes,Sneakers,"2,320.00","2,527.00"
Man Shoes,Derby,"1,120.00","1,065.00"
Woman Shoes,Boots,490,523.5
Man Shoes,Sneakers,"2,320.00","2,007.00"
Man Shoes,Sneakers,"2,320.00","2,380.00"
Man Shoes,Derby,"1,120.00","1,075.00"
Woman Shoes,Boots,420,436
Woman Shoes,Peep Toe,311.5,338
Clothing,Mid Calf Socks,12,12.33
Man Shoes,Sneakers,"2,295.00","2,081.00"
Man Shoes,Sneakers,"2,320.00","2,160.00"
Man Shoes,Sneakers,773.33,740.67
Clothing,Mid Calf Socks,180,231
Woman Shoes,Peep Toe,910,"1,058.00"
Man Shoes,Derby,"1,221.50","1,521.50"
Woman Shoes,Loafers,495,671
Clothing,Toe Cover Socks,87,97
Man Shoes,Sneakers,188.33,159.67
Clothing,Mid Calf Socks,9,8.67
Clothing,Invisible Socks,770,770
Man Shoes,Sneakers,"2,320.00","2,094.00"
Woman Shoes,Boots,315,347
Man Shoes,Derby,"2,443.00","2,185.00"
Woman Shoes,Sandals,52.5,59
Woman Shoes,Sandals,99,108.5
Woman Shoes,Boots,338.33,363.67
Man Shoes,Derby,540,559
Man Shoes,Derby,"1,221.50","1,377.00"
Woman Shoes,Sandals,45,60.67
Woman Shoes,Sandals,72,98.67
Man Shoes,Derby,814.33,750.33
Man Shoes,Derby,540,497
Man Shoes,Sneakers,"2,320.00","2,030.00"
Man Shoes,Sneakers,773.33,919
Woman Shoes,Boots,805,787
Woman Shoes,Boots,122.5,139.5
Man Shoes,Sneakers,765,668.33
Woman Shoes,Loafers,440,431.67
Man Shoes,Oxford,"2,384.00","2,615.00"
Woman Shoes,Peep Toe,"1,015.00","1,166.00"
Man Shoes,Derby,814.33,949.33
Woman Shoes,Peep Toe,2,3
Woman Shoes,Peep Toe,114,161.5
Woman Shoes,Boots,945,"1,282.00"
Man Shoes,Sneakers,"1,160.00","1,107.00"
Woman Shoes,Boots,151.67,170.33
Man Shoes,Oxford,405,381
Woman Shoes,Peep Toe,24,33
Woman Shoes,Peep Toe,184.67,240.67
Woman Shoes,Loafers,797.5,813
Man Shoes,Derby,540,406
Man Shoes,Sneakers,773.33,918.67
Woman Shoes,Sandals,56.67,71.33
Man Shoes,Derby,540,484
Man Shoes,Sneakers,"1,147.50","1,163.00"
Woman Shoes,Boots,157.5,204
Man Shoes,Derby,"1,120.00",997
Man Shoes,Derby,"1,120.00","1,116.00"
Man Shoes,Sneakers,540,620
Clothing,Quarter Socks,"1,250.00","1,699.00"
Man Shoes,Derby,"1,120.00",979
Man Shoes,Sneakers,188.33,201.33
Woman Shoes,Boots,11.67,14.33
Man Shoes,Derby,"1,701.00","1,633.00"
Man Shoes,Sneakers,565,503
Woman Shoes,Sandals,100,107.33
Man Shoes,Sneakers,"1,147.50","1,106.50"
Woman Shoes,Loafers,440,509
Man Shoes,Sneakers,"2,295.00","2,115.00"
Woman Shoes,Sandals,230,250
Woman Shoes,Sandals,5,5
Man Shoes,Sneakers,"1,147.50","1,163.00"
Man Shoes,Derby,814.33,627
Woman Shoes,Boots,245,297.67
Man Shoes,Sneakers,"2,320.00","2,637.00"
Woman Shoes,Loafers,110,150
Man Shoes,Derby,180,182.67
Man Shoes,Sneakers,"2,295.00","2,379.00"
Woman Shoes,Peep Toe,203,215.33
Woman Shoes,Peep Toe,140,160
Clothing,Quarter Socks,72,97.67
Man Shoes,Sneakers,769,896
Clothing,Quarter Socks,750,974
Man Shoes,Derby,"1,701.00","1,954.00"
Man Shoes,Oxford,794.67,856.67
Woman Shoes,Sandals,90,102.5
Woman Shoes,Sandals,65,76.5
Clothing,Extra Low Cut Socks,275.33,328
Woman Shoes,Peep Toe,160,177.33
Woman Shoes,Peep Toe,27.5,31.5
Woman Shoes,Peep Toe,31,32
Man Shoes,Sneakers,773.33,874.67
Clothing,Mid Calf Socks,9,11
Woman Shoes,Peep Toe,112.5,138
Woman Shoes,Peep Toe,9.33,10.67
Woman Shoes,Boots,326.67,360.67
Woman Shoes,Loafers,715,752
Man Shoes,Sneakers,"2,295.00","2,239.00"
Woman Shoes,Boots,262.5,260
Man Shoes,Derby,"1,221.50","1,125.50"
Woman Shoes,Peep Toe,32,37
Woman Shoes,Peep Toe,277,316
Woman Shoes,Peep Toe,39,47
Man Shoes,Derby,"2,443.00","1,511.00"
Woman Shoes,Peep Toe,228.33,309.67
Woman Shoes,Peep Toe,37.33,36
Woman Shoes,Boots,11.67,15.33
Man Shoes,Derby,270,276.5
Woman Shoes,Sandals,18,21
Man Shoes,Oxford,247.33,249
Woman Shoes,Sandals,60,66.67
Man Shoes,Sneakers,765,655.67
Man Shoes,Derby,373.33,333.33
Man Shoes,Derby,"2,443.00","2,081.00"
Man Shoes,Oxford,"1,192.00","1,387.50"
Clothing,Mid Calf Socks,126,173
Woman Shoes,Boots,338.33,404.33
Man Shoes,Sneakers,"1,160.00",943
Woman Shoes,Boots,490,493
Woman Shoes,Loafers,128.33,141.67
Man Shoes,Sneakers,773.33,820
Woman Shoes,Peep Toe,25,20
Woman Shoes,Peep Toe,980,"1,221.00"
Woman Shoes,Boots,23.33,23.67
Woman Shoes,Peep Toe,45,49
Clothing,Quarter Socks,"1,400.00","1,130.00"
Woman Shoes,Peep Toe,44,51.5
Woman Shoes,Peep Toe,282.67,294.33
Clothing,Invisible Socks,420,342
Woman Shoes,Sandals,60,66.33
Woman Shoes,Sandals,41.67,45.33
Clothing,Toe Cover Socks,27,26.5
Clothing,Quarter Socks,275,450
Man Shoes,Sneakers,"2,320.00","2,335.00"
Woman Shoes,Peep Toe,70,69
Clothing,Quarter Socks,450,500.5
Woman Shoes,Peep Toe,52,61
Woman Shoes,Peep Toe,282.67,211.33
Woman Shoes,Boots,163.33,145.33
Man Shoes,Derby,270,274
Woman Shoes,Peep Toe,184.67,192
Woman Shoes,Peep Toe,27,27
Woman Shoes,Peep Toe,28.67,34.67
Woman Shoes,Peep Toe,84,95
Man Shoes,Sneakers,"2,295.00","2,210.00"
Clothing,Extra Low Cut Socks,825.5,947.5
Man Shoes,Sneakers,"1,160.00","1,421.00"
Woman Shoes,Boots,210,280.67
Woman Shoes,Peep Toe,83.33,103.67
Woman Shoes,Peep Toe,1.67,2
Woman Shoes,Boots,280,247.67
Man Shoes,Oxford,"2,384.00","1,447.00"
Woman Shoes,Sandals,225,231
Woman Shoes,Sandals,12.5,16.5
Woman Shoes,Boots,455,391
Clothing,Mid Calf Socks,207,194
Woman Shoes,Peep Toe,15,17
Woman Shoes,Peep Toe,406,449
Woman Shoes,Peep Toe,50,53.67
Woman Shoes,Peep Toe,32.5,35.5
Man Shoes,Oxford,607.5,542
Woman Shoes,Peep Toe,36,35.67
Woman Shoes,Peep Toe,645,750
Woman Shoes,Boots,175,204
Woman Shoes,Pump,238.5,288
Woman Shoes,Boots,245,276.5
Woman Shoes,Peep Toe,3.33,3.67
Woman Shoes,Peep Toe,319,329.5
Clothing,Quarter Socks,270,278
Woman Shoes,Peep Toe,100,115
Clothing,Quarter Socks,33.33,39.33
Woman Shoes,Boots,770,811
Man Shoes,Oxford,"1,192.00","1,190.50"
Woman Shoes,Peep Toe,232,201
Woman Shoes,Peep Toe,35,40
Woman Shoes,Peep Toe,26.5,32.5
Woman Shoes,Peep Toe,55,72.5
Man Shoes,Oxford,247.33,220
Man Shoes,Sneakers,773.33,941
Woman Shoes,Sandals,45,60
Woman Shoes,Sandals,20,26.5
Clothing,Quarter Socks,72,87
Man Shoes,Oxford,247.33,263.67
Clothing,Mid Calf Socks,63,82.67
Clothing,Quarter Socks,700,743
Woman Shoes,Boots,455,512
Man Shoes,Sneakers,773.33,872
Woman Shoes,Sandals,20,28
Woman Shoes,Sandals,290,381
Clothing,Mid Calf Socks,94.5,131
Woman Shoes,Boots,315,434.67
Woman Shoes,Peep Toe,20,26
Woman Shoes,Sandals,43.33,50.33
Clothing,Mid Calf Socks,126,140
Man Shoes,Sneakers,"1,147.50","1,057.50"
Clothing,Invisible Socks,350,385.5
Man Shoes,Sneakers,"2,320.00","1,863.00"
Man Shoes,Sneakers,256.33,216
Woman Shoes,Sandals,45,49.67
Woman Shoes,Sandals,16.67,19.67
Man Shoes,Derby,373.33,353.67
Man Shoes,Sneakers,"2,295.00","2,376.00"
Woman Shoes,Peep Toe,50,56
Woman Shoes,Peep Toe,50,54.5
Woman Shoes,Peep Toe,66.67,69
Man Shoes,Sneakers,"1,160.00","1,140.00"
Woman Shoes,Sandals,30,33
Woman Shoes,Sandals,140,163
Woman Shoes,Loafers,687.5,745.5
Woman Shoes,Peep Toe,11,13
Clothing,Quarter Socks,"1,300.00","1,603.00"
Clothing,Quarter Socks,283.33,356
Woman Shoes,Peep Toe,262.5,219.5
Woman Shoes,Peep Toe,47.5,45
Clothing,Mid Calf Socks,78,71.67
Man Shoes,Sneakers,"2,295.00","2,720.00"
Man Shoes,Sneakers,769,688
Woman Shoes,Peep Toe,350,400
Woman Shoes,Peep Toe,17.5,17.5
Woman Shoes,Boots,70,81
Clothing,Mid Calf Socks,18,19
Man Shoes,Derby,373.33,374.67
Clothing,Mid Calf Socks,87,85
Woman Shoes,Sandals,66.67,95.67
Woman Shoes,Sandals,20,28
Woman Shoes,Peep Toe,26.67,26.67
Woman Shoes,Peep Toe,424,454
Woman Shoes,Peep Toe,279.5,333.5
Woman Shoes,Peep Toe,4,4.5
Woman Shoes,Peep Toe,16.67,17.33
Woman Shoes,Peep Toe,60,60.33
Woman Shoes,Pump,79.5,92.5
Woman Shoes,Peep Toe,17.33,20
Woman Shoes,Peep Toe,65,73
Woman Shoes,Stilletto,39.67,41
Woman Shoes,Peep Toe,208.33,269.33
Woman Shoes,Peep Toe,125,143
Woman Shoes,Stilletto,223,195
Man Shoes,Sneakers,"2,295.00","2,257.00"
Woman Shoes,Stilletto,135,164
Woman Shoes,Stilletto,16,18.33
Man Shoes,Sneakers,"2,295.00","1,859.00"
Woman Shoes,Boots,93.33,139.33
Clothing,Quarter Socks,54,52
Clothing,Mid Calf Socks,108,123
Clothing,Invisible Socks,700,844.67
Man Shoes,Derby,850.5,968
Clothing,Quarter Socks,"1,134.00","1,238.00"
Man Shoes,Sneakers,773.33,846.33
Woman Shoes,Peep Toe,350,465
Woman Shoes,Peep Toe,45,62.5
Woman Shoes,Boots,437.5,556.5
Woman Shoes,Peep Toe,55,71
Woman Shoes,Peep Toe,5,6
Woman Shoes,Stilletto,72,104
Clothing,Quarter Socks,25,26
Man Shoes,Sneakers,773.33,731
Woman Shoes,Peep Toe,172,236
Woman Shoes,Peep Toe,18.67,24.67
Clothing,Mid Calf Socks,6,7
Woman Shoes,Peep Toe,402.5,437
Woman Shoes,Peep Toe,65,67.5
Woman Shoes,Boots,332.5,393.5
Man Shoes,Derby,180,174
Woman Shoes,Sandals,13.33,18.33
Woman Shoes,Sandals,10,12
Woman Shoes,Stilletto,24,34
Clothing,Quarter Socks,"1,050.00","1,267.00"
Woman Shoes,Peep Toe,55,59.5
Woman Shoes,Boots,70,86
Woman Shoes,Loafers,220,239.67
Woman Shoes,Stilletto,223,261
Woman Shoes,Peep Toe,344,465
Woman Shoes,Peep Toe,40,37
Woman Shoes,Peep Toe,57,56
Man Shoes,Derby,270,279.5
Man Shoes,Sneakers,"1,147.50","1,101.50"
Man Shoes,Sneakers,256.33,278.33
Clothing,Quarter Socks,50,62.5
Man Shoes,Sneakers,"2,320.00","2,246.00"
Man Shoes,Sneakers,"2,295.00","2,924.00"
Clothing,Quarter Socks,950,979
Man Shoes,Sneakers,"2,320.00","2,340.00"
Woman Shoes,Peep Toe,290,341
Woman Shoes,Peep Toe,1.67,2
Woman Shoes,Peep Toe,0.67,0.67
Clothing,Quarter Socks,486,629
Woman Shoes,Peep Toe,245,260.5
Woman Shoes,Peep Toe,375,412
Woman Shoes,Peep Toe,72.5,78.5
Woman Shoes,Peep Toe,17,20.5
Woman Shoes,Peep Toe,192.5,167.5
Woman Shoes,Boots,291.67,328.67
Clothing,Quarter Socks,500,543
Woman Shoes,Peep Toe,58,56
Woman Shoes,Peep Toe,11.67,15
Woman Shoes,Peep Toe,11,16
Man Shoes,Derby,180,232.33
Woman Shoes,Peep Toe,86,112
Woman Shoes,Peep Toe,9.33,7.67
Woman Shoes,Peep Toe,72.5,61
Woman Shoes,Peep Toe,145,121
Woman Shoes,Boots,490,709.5
Clothing,Invisible Socks,455,603
Man Shoes,Sneakers,"1,147.50",919
Man Shoes,Sneakers,"1,160.00","1,230.50"
Woman Shoes,Boots,70,93.67
Woman Shoes,Peep Toe,240,255
Woman Shoes,Peep Toe,12.33,12.67
Woman Shoes,Loafers,302.5,331.5
Woman Shoes,Peep Toe,83.33,88
Clothing,Invisible Socks,"1,470.00","1,391.00"
Clothing,Mid Calf Socks,54,62.33
Clothing,Quarter Socks,150,197
Woman Shoes,Peep Toe,261,282
Woman Shoes,Peep Toe,30.67,35.33
Woman Shoes,Boots,93.33,111.67
Woman Shoes,Boots,256.67,276.33
Woman Shoes,Sandals,144,161
Woman Shoes,Boots,630,718
Man Shoes,Sneakers,282.5,242
Woman Shoes,Peep Toe,26.67,39.67
Woman Shoes,Peep Toe,57,67
Woman Shoes,Peep Toe,30,40.67
Clothing,Mid Calf Socks,261,354
Man Shoes,Derby,"2,443.00","2,223.00"
Woman Shoes,Sandals,67.5,77
Woman Shoes,Sandals,270,277
Woman Shoes,Sandals,63,64
Woman Shoes,Sandals,13.33,14.67
Man Shoes,Sneakers,765,703.67
Clothing,Toe Cover Socks,153,144
Woman Shoes,Peep Toe,385,393.5
Woman Shoes,Peep Toe,52.5,56.5
Man Shoes,Sneakers,765,739.67
Clothing,Quarter Socks,366.67,435.67
Woman Shoes,Boots,105,142.5
Woman Shoes,Peep Toe,217.5,311.5
Woman Shoes,Peep Toe,3.33,3.33
Woman Shoes,Peep Toe,60,48
Woman Shoes,Pump,397.5,539
Man Shoes,Sneakers,773.33,698
Woman Shoes,Peep Toe,64,80
Woman Shoes,Peep Toe,10,11.33
Woman Shoes,Peep Toe,980,"1,012.00"
Clothing,Mid Calf Socks,81,87
Man Shoes,Derby,540,525
Woman Shoes,Peep Toe,408,337
Woman Shoes,Peep Toe,100,106
Clothing,Extra Low Cut Socks,222.5,206
Clothing,Mid Calf Socks,81,111.33
Woman Shoes,Peep Toe,14.5,16
Woman Shoes,Peep Toe,28.33,32
Woman Shoes,Boots,367.5,492
Man Shoes,Sneakers,"2,295.00","2,009.00"
Man Shoes,Sneakers,270,297.5
Woman Shoes,Peep Toe,10,11
Woman Shoes,Peep Toe,11.67,12
Woman Shoes,Peep Toe,30,34
Man Shoes,Sneakers,256.33,254.67
Woman Shoes,Stilletto,95.5,114.5
Woman Shoes,Sandals,37.5,36
Woman Shoes,Sandals,100,111
Woman Shoes,Peep Toe,420,475
Woman Shoes,Peep Toe,150,154
Woman Shoes,Peep Toe,27.5,32.5
Clothing,Extra Low Cut Socks,445,470
Woman Shoes,Peep Toe,13.67,16.33
Clothing,Mid Calf Socks,144,149
Woman Shoes,Sandals,15,20.33
Woman Shoes,Stilletto,63.67,72.33
Man Shoes,Sneakers,"1,160.00","1,036.50"
Woman Shoes,Peep Toe,350,396
Woman Shoes,Peep Toe,66,74
Woman Shoes,Boots,455,554
Clothing,Mid Calf Socks,94.5,106.5
Woman Shoes,Peep Toe,25,28
Woman Shoes,Peep Toe,16.67,13
Woman Shoes,Peep Toe,200,241
Woman Shoes,Boots,525,498
Man Shoes,Oxford,794.67,887.33
Clothing,Quarter Socks,25,27.5
Man Shoes,Derby,"1,120.00","1,097.00"
Woman Shoes,Boots,23.33,26
Woman Shoes,Peep Toe,12.5,16.5
Woman Shoes,Peep Toe,56,70
Woman Shoes,Peep Toe,31,38.5
Woman Shoes,Peep Toe,46.67,56.33
Woman Shoes,Boots,700,712
Clothing,Mid Calf Socks,171,190
Man Shoes,Oxford,247.33,256.67
Man Shoes,Derby,"1,701.00","1,629.00"
Woman Shoes,Peep Toe,38.67,51
Man Shoes,Sneakers,"1,147.50","1,352.50"
Woman Shoes,Sandals,10,14
Woman Shoes,Sandals,10,14
Woman Shoes,Boots,326.67,401.67
Man Shoes,Derby,814.33,743.33
Clothing,Mid Calf Socks,234,287
Woman Shoes,Peep Toe,10,10.5
Woman Shoes,Boots,420,435
Clothing,Quarter Socks,270,304.33
Woman Shoes,Peep Toe,537,622
Woman Shoes,Peep Toe,20,22
Woman Shoes,Peep Toe,575,666
Woman Shoes,Peep Toe,26.67,30.67
Woman Shoes,Boots,840,"1,014.00"
Man Shoes,Sneakers,565,468
Clothing,Quarter Socks,600,593
Man Shoes,Sneakers,"2,320.00","2,316.00"
Man Shoes,Derby,"1,120.00","1,071.00"
Woman Shoes,Sandals,85.5,95.5
Clothing,Toe Cover Socks,81,77.5
Woman Shoes,Sandals,55,61
Man Shoes,Derby,850.5,812.5
Woman Shoes,Peep Toe,66.67,68.33
Woman Shoes,Peep Toe,8.33,9
Woman Shoes,Peep Toe,262.5,269
Woman Shoes,Peep Toe,9,9
Woman Shoes,Peep Toe,40,43.33
Woman Shoes,Peep Toe,8,9
Man Shoes,Sneakers,"2,295.00","2,242.00"
Woman Shoes,Boots,35,38
Woman Shoes,Stilletto,16,19
Man Shoes,Sneakers,256.33,246
Woman Shoes,Peep Toe,360,395.5
Woman Shoes,Peep Toe,3.33,3.67
Woman Shoes,Boots,105,109
Man Shoes,Sneakers,"2,320.00","2,063.00"
Clothing,Mid Calf Socks,90,86
Woman Shoes,Peep Toe,245,255
Woman Shoes,Peep Toe,290,380.33
Woman Shoes,Peep Toe,23.33,33.67
Woman Shoes,Peep Toe,2.33,3
Clothing,Mid Calf Socks,189,238
Clothing,Toe Cover Socks,18,19
Man Shoes,Sneakers,"1,160.00","1,288.00"
Woman Shoes,Sandals,50,50
Woman Shoes,Sandals,20,14.5
Clothing,Mid Calf Socks,54,75
Clothing,Mid Calf Socks,75,75
Man Shoes,Derby,373.33,365.33
Woman Shoes,Peep Toe,330,356.5
Woman Shoes,Peep Toe,2.33,2.67
Woman Shoes,Boots,455,482.5
Woman Shoes,Sandals,70,70
Woman Shoes,Sandals,41.67,44.67
Man Shoes,Sneakers,"2,320.00","1,984.00"
Woman Shoes,Sandals,81,90
Woman Shoes,Sandals,42.5,48
Clothing,Mid Calf Socks,54,65.5
Woman Shoes,Peep Toe,45,51.33
Woman Shoes,Peep Toe,240,276
Man Shoes,Sneakers,773.33,697.67
Woman Shoes,Peep Toe,30,31.5
Woman Shoes,Boots,490,546
Woman Shoes,Pump,530,529.33
Woman Shoes,Peep Toe,522,667
Woman Shoes,Peep Toe,150,195
Woman Shoes,Boots,175,204.5
Woman Shoes,Boots,315,345.67
Woman Shoes,Sandals,45,44.67
Woman Shoes,Sandals,25,30
Man Shoes,Sneakers,"1,160.00","1,080.00"
Woman Shoes,Sandals,23.33,24
Woman Shoes,Sandals,190,255
Woman Shoes,Sandals,40,54
Woman Shoes,Boots,385,540
Woman Shoes,Peep Toe,9.33,9.33
Woman Shoes,Peep Toe,21.33,26.67
Clothing,Quarter Socks,500,582
Woman Shoes,Peep Toe,45,60.33
Woman Shoes,Boots,"1,015.00","1,035.00"
Woman Shoes,Boots,525,678.5
Man Shoes,Sneakers,"2,295.00","2,152.00"
Clothing,Quarter Socks,100,104.5
Clothing,Toe Cover Socks,63,46.5
Woman Shoes,Sandals,10,11
Woman Shoes,Peep Toe,6.67,7.67
Woman Shoes,Peep Toe,22,24
Man Shoes,Derby,180,232.67
Woman Shoes,Sandals,50,72.67
Woman Shoes,Sandals,171,135
Woman Shoes,Peep Toe,88,140
Woman Shoes,Boots,385,583
Clothing,Invisible Socks,805,914
Man Shoes,Sneakers,773.33,633.67
Clothing,Mid Calf Socks,144,146
Woman Shoes,Boots,23.33,26
Woman Shoes,Sandals,103.5,108.5
Woman Shoes,Sandals,126,145
Woman Shoes,Sandals,1.67,2
Clothing,Invisible Socks,"1,750.00","1,957.00"
Woman Shoes,Peep Toe,43.33,47.67
Woman Shoes,Peep Toe,76,86
Woman Shoes,Boots,910,928
Man Shoes,Sneakers,"2,320.00","1,620.00"
Woman Shoes,Sandals,130,107
Clothing,Mid Calf Socks,117,138
Woman Shoes,Boots,163.33,186
Woman Shoes,Peep Toe,450,399
Woman Shoes,Peep Toe,125,102
Woman Shoes,Peep Toe,17.67,23
Woman Shoes,Stilletto,79.5,59.5
Woman Shoes,Sandals,75,55
Woman Shoes,Sandals,50,75
Clothing,Extra Low Cut Socks,794,755
Man Shoes,Sneakers,282.5,239.5
Woman Shoes,Boots,490,569
Man Shoes,Oxford,371,338.5
Clothing,Mid Calf Socks,121.5,119.5
Woman Shoes,Peep Toe,490,533
Woman Shoes,Peep Toe,34,38
Woman Shoes,Peep Toe,20.67,24.33
Woman Shoes,Peep Toe,158.33,172.33
Man Shoes,Oxford,"1,215.00","1,136.00"
Woman Shoes,Peep Toe,16,23
Woman Shoes,Peep Toe,10,11.5
Woman Shoes,Peep Toe,293,311
Man Shoes,Sneakers,773.33,725
Woman Shoes,Sandals,42.5,43.5
Woman Shoes,Sandals,58.5,60
Woman Shoes,Boots,262.5,286
Woman Shoes,Peep Toe,268.33,346.33
Woman Shoes,Peep Toe,30,42
Woman Shoes,Sandals,27,29
Woman Shoes,Sandals,38.33,39
Clothing,Quarter Socks,850,900
Clothing,Mid Calf Socks,87,83
Man Shoes,Sneakers,"2,295.00","2,094.00"
Man Shoes,Oxford,794.67,971.33
Woman Shoes,Peep Toe,203,215
Woman Shoes,Peep Toe,30,36
Woman Shoes,Loafers,256.67,375.33
Woman Shoes,Boots,105,125.5
Woman Shoes,Pump,636,714.5
Woman Shoes,Peep Toe,"1,015.00","1,195.00"
Woman Shoes,Peep Toe,25,29.5
Clothing,Invisible Socks,676.67,693
Clothing,Mid Calf Socks,9,11
Clothing,Mid Calf Socks,31.5,35
Woman Shoes,Peep Toe,228.33,267.67
Clothing,Invisible Socks,70,60
Clothing,Extra Low Cut Socks,413,370
Woman Shoes,Peep Toe,100,112
Woman Shoes,Peep Toe,13,14
Man Shoes,Sneakers,769,651
Woman Shoes,Peep Toe,41.67,46
Woman Shoes,Peep Toe,44,52
Woman Shoes,Peep Toe,25,24
Woman Shoes,Boots,770,824
Woman Shoes,Boots,151.67,181.33
Woman Shoes,Loafers,513.33,554
Man Shoes,Sneakers,773.33,909.67
Woman Shoes,Sandals,125,132.5
Woman Shoes,Boots,385,482
Man Shoes,Sneakers,"2,295.00","2,235.00"
Clothing,Mid Calf Socks,21,20.33
Woman Shoes,Sandals,87,94.67
Woman Shoes,Sandals,55,62
Woman Shoes,Boots,192.5,202
Clothing,Quarter Socks,"1,150.00","1,289.00"
Woman Shoes,Boots,490,712
Clothing,Mid Calf Socks,72,66
Man Shoes,Derby,180,214.33
Man Shoes,Derby,373.33,326.67
Clothing,Quarter Socks,288,479.67
Clothing,Mid Calf Socks,51,53.33
Man Shoes,Sneakers,773.33,742.67
Man Shoes,Sneakers,765,634.33
Woman Shoes,Boots,175,171
Woman Shoes,Sandals,47.5,54.5
Man Shoes,Derby,850.5,766.5
Woman Shoes,Sandals,55,65
Woman Shoes,Sandals,216,239
Woman Shoes,Boots,87.5,87.5
Clothing,Quarter Socks,475,547.5
Woman Shoes,Boots,262.5,306
Man Shoes,Oxford,"2,384.00","2,984.00"
Woman Shoes,Sandals,51,66
Woman Shoes,Sandals,42.5,54.5
Clothing,Mid Calf Socks,9,9
Man Shoes,Derby,180,142.33
Clothing,Quarter Socks,486,334
Woman Shoes,Boots,455,448
Woman Shoes,Peep Toe,163.33,187.67
Woman Shoes,Peep Toe,10,11
Woman Shoes,Boots,875,874
Man Shoes,Oxford,"2,384.00","3,215.00"
Woman Shoes,Boots,280,235.33
Clothing,Mid Calf Socks,36,53.5
Woman Shoes,Peep Toe,143.33,200.33
Clothing,Quarter Socks,"1,080.00","1,202.00"
Man Shoes,Derby,540,453
Woman Shoes,Boots,175,189.67
Clothing,Quarter Socks,50,58.5
Clothing,Invisible Socks,"1,470.00","1,493.00"
Clothing,Quarter Socks,72,74.67
Man Shoes,Sneakers,"2,295.00","2,109.00"
Clothing,Quarter Socks,366.67,389.67
Man Shoes,Derby,814.33,852.33
Woman Shoes,Boots,945,"1,035.00"
Man Shoes,Derby,180,162.67
Woman Shoes,Peep Toe,38.33,44
Woman Shoes,Peep Toe,437.5,437
Woman Shoes,Peep Toe,39,42
Clothing,Quarter Socks,133.33,161
Clothing,Quarter Socks,75,73
Man Shoes,Sneakers,"1,147.50","1,161.50"
Man Shoes,Sneakers,384.5,471
Woman Shoes,Peep Toe,840,904
Woman Shoes,Peep Toe,120,123.67
Woman Shoes,Peep Toe,3,3
Woman Shoes,Peep Toe,120,87
Woman Shoes,Boots,157.5,153
Clothing,Mid Calf Socks,57,43.67
Clothing,Quarter Socks,333.33,386.33
Woman Shoes,Peep Toe,70,80
Woman Shoes,Peep Toe,17.67,20.33
Man Shoes,Sneakers,256.33,238.33
Woman Shoes,Boots,192.5,211.5
Woman Shoes,Boots,210,240
Woman Shoes,Boots,105,118
Woman Shoes,Peep Toe,10,14.67
Woman Shoes,Peep Toe,53,79
Woman Shoes,Peep Toe,75,88
Clothing,Invisible Socks,140,161.5
Woman Shoes,Boots,233.33,230.67
Clothing,Quarter Socks,594,569.5
Woman Shoes,Peep Toe,175,182
Woman Shoes,Peep Toe,30,33
Woman Shoes,Boots,157.5,183
Woman Shoes,Peep Toe,5,5.33
Woman Shoes,Peep Toe,268.33,281
Woman Shoes,Peep Toe,18.33,17.67
Woman Shoes,Peep Toe,175,178
Man Shoes,Sneakers,"1,160.00","1,088.50"
Woman Shoes,Boots,70,81.33
Woman Shoes,Peep Toe,50,58
Man Shoes,Derby,"1,120.00","1,266.00"
Woman Shoes,Peep Toe,50,55.5
Woman Shoes,Peep Toe,21.33,25.33
Woman Shoes,Peep Toe,7,7
Woman Shoes,Peep Toe,30,41.5
Woman Shoes,Boots,297.5,402
Woman Shoes,Peep Toe,72.5,101.5
Woman Shoes,Peep Toe,630,867
Woman Shoes,Peep Toe,27.5,37
Woman Shoes,Loafers,36.67,46
Woman Shoes,Sandals,57,57.33
Woman Shoes,Sandals,16.67,19.33
Woman Shoes,Boots,490,496
Woman Shoes,Peep Toe,315,330.5
Clothing,Mid Calf Socks,54,50
Woman Shoes,Boots,385,460
Clothing,Invisible Socks,"1,050.00","1,112.00"
Clothing,Quarter Socks,405,423
Man Shoes,Derby,560,555.5
Man Shoes,Sneakers,"2,295.00","2,297.00"
Man Shoes,Sneakers,"1,147.50","1,164.00"
Woman Shoes,Peep Toe,301,349
Woman Shoes,Peep Toe,27,32
Clothing,Quarter Socks,216,273.33
Woman Shoes,Peep Toe,16.67,17.33
Woman Shoes,Peep Toe,420,478
Woman Shoes,Boots,420,461.5
Woman Shoes,Stilletto,199,190
Clothing,Quarter Socks,450,627.67
Clothing,Invisible Socks,443.33,368.33
Clothing,Quarter Socks,300,478
Clothing,Mid Calf Socks,21,24.33
Woman Shoes,Boots,315,328.33
Woman Shoes,Peep Toe,100,106
Woman Shoes,Stilletto,61,68
Woman Shoes,Sandals,15,17
Woman Shoes,Sandals,20,22.33
Man Shoes,Sneakers,"2,320.00","2,344.00"
Woman Shoes,Boots,198.33,272.67
Woman Shoes,Peep Toe,97.67,99.67
Woman Shoes,Peep Toe,37.33,40.67
Woman Shoes,Peep Toe,406,470.5
Woman Shoes,Peep Toe,15,15
Clothing,Mid Calf Socks,108,139.5
